Transaction_ID,Date,Year,Month,Day,User_ID,Transaction_Type,Category,Amount,Balance_After,Payment_Mode,Status,Merchant_Name,Location
TXN00645,2024-10-30,2024,Oct,30,U159,Money Sent,Food,10245.02,19454.47,Wallet,Pending,Netflix,Hyderabad
TXN00646,2023-04-01,2023,Apr,1,U24,Money Spent,Shopping,4450.03,40145.43,UPI ID,Success,Electricity Board,Chennai
TXN00647,2023-12-15,2023,Dec,15,U114,Money Added,Rent,18768.2,40693.18,UPI ID,Success,-,Chennai
TXN00648,2024-05-15,2024,May,15,U131,Money Spent,Food,15385.39,28314.9,UPI ID,Success,Zomato,Delhi
TXN00649,2024-06-20,2024,Jun,20,U170,Money Added,Bills,5860.07,902.11,Wallet,Success,-,Mumbai
TXN00650,2024-05-27,2024,May,27,U195,Money Sent,Investment,16974.49,1123.34,Wallet,Success,Uber,Kolkata
TXN00651,2025-02-21,2025,Feb,21,U165,Money Sent,Travel,4235.59,11868.47,Mobile No,Success,Swiggy,Hyderabad
TXN00652,2023-02-07,2023,Feb,7,U14,Money Spent,Rent,9801.8,4025.21,QR Code,Failed,Electricity Board,Kolkata
TXN00653,2024-03-22,2024,Mar,22,U132,Money Sent,Food,9878.69,21506.51,Bank Transfer,Failed,Flipkart,Chennai
TXN00654,2025-02-07,2025,Feb,7,U37,Money Spent,Entertainment,8810.98,34601.73,QR Code,Pending,Amazon,Chennai
TXN00655,2024-05-04,2024,May,4,U139,Money Added,Cashback,7919.71,45091.52,QR Code,Pending,-,Chennai
TXN00656,2023-03-23,2023,Mar,23,U196,Money Sent,Rent,5641.07,43010.9,QR Code,Success,IRCTC,Pune
TXN00657,2025-02-28,2025,Feb,28,U111,Money Added,Shopping,18811.94,5461.79,Mobile No,Failed,-,Chennai
TXN00658,2025-01-31,2025,Jan,31,U11,Money Sent,Shopping,4102.37,2386.7,UPI ID,Success,Flipkart,Hyderabad
TXN00659,2024-12-14,2024,Dec,14,U150,Money Added,Rent,13842.57,3311.4,Mobile No,Pending,-,Delhi
TXN00660,2023-04-11,2023,Apr,11,U6,Money Spent,Travel,11295.58,14659.55,Wallet,Success,Amazon,Kolkata
TXN00661,2023-04-08,2023,Apr,8,U17,Money Added,Rent,8084.3,10713.57,QR Code,Success,-,Pune
TXN00662,2023-07-18,2023,Jul,18,U108,Money Sent,Groceries,15748.64,43207.37,UPI ID,Failed,IRCTC,Delhi
TXN00663,2024-08-19,2024,Aug,19,U155,Money Added,Entertainment,164.1,11319.59,QR Code,Failed,-,Mumbai
TXN00664,2024-08-30,2024,Aug,30,U50,Money Added,Shopping,8553.18,27245.78,UPI ID,Success,-,Mumbai
TXN00665,2023-09-02,2023,Sep,2,U77,Money Added,Investment,15672.82,42439.13,Bank Transfer,Failed,-,Pune
TXN00666,2023-12-17,2023,Dec,17,U108,Money Sent,Food,18858.54,26527.96,UPI ID,Failed,BigBasket,Chennai
TXN00667,2023-02-17,2023,Feb,17,U74,Money Sent,Groceries,8403.49,11978.07,UPI ID,Failed,Zomato,Bangalore
TXN00668,2024-04-30,2024,Apr,30,U112,Money Spent,Investment,4314.19,9017.68,Mobile No,Pending,BigBasket,Chennai
TXN00669,2025-03-10,2025,Mar,10,U191,Money Sent,Travel,14054.74,31012.85,Wallet,Pending,Amazon,Chennai
TXN00670,2024-05-10,2024,May,10,U35,Money Added,Groceries,479.62,47537.72,Mobile No,Pending,-,Chennai
TXN00671,2025-02-19,2025,Feb,19,U125,Money Spent,Shopping,9981.72,21906.16,QR Code,Failed,Uber,Kolkata
TXN00672,2023-08-26,2023,Aug,26,U65,Money Spent,Travel,19952.53,47276.75,Wallet,Success,Electricity Board,Hyderabad
TXN00673,2024-11-08,2024,Nov,8,U64,Money Sent,Rent,470.22,20413.76,UPI ID,Failed,Electricity Board,Hyderabad
TXN00674,2024-11-08,2024,Nov,8,U134,Money Added,Groceries,17162.14,25012.04,Mobile No,Failed,-,Bangalore
TXN00675,2023-07-17,2023,Jul,17,U182,Money Sent,Food,9333.6,48913.91,UPI ID,Success,Netflix,Chennai
TXN00676,2023-01-03,2023,Jan,3,U36,Money Added,Entertainment,8332.64,28473.88,UPI ID,Success,-,Chennai
TXN00677,2024-08-04,2024,Aug,4,U96,Money Added,Travel,5285.26,13356.01,Mobile No,Failed,-,Pune
TXN00678,2024-06-24,2024,Jun,24,U5,Money Spent,Rent,9820.27,49415.59,Wallet,Pending,IRCTC,Mumbai
TXN00679,2023-07-30,2023,Jul,30,U118,Money Sent,Shopping,19149.77,26995.21,UPI ID,Success,Amazon,Delhi
TXN00680,2024-12-10,2024,Dec,10,U78,Money Sent,Bills,11433.12,33025.9,Mobile No,Failed,IRCTC,Bangalore
TXN00681,2023-07-06,2023,Jul,6,U184,Money Spent,Entertainment,5641.35,16537.39,UPI ID,Success,Amazon,Bangalore
TXN00682,2024-11-11,2024,Nov,11,U144,Money Sent,Groceries,1784.41,34254.17,Mobile No,Pending,Netflix,Chennai
TXN00683,2025-01-03,2025,Jan,3,U153,Money Added,Rent,6414.67,46399.24,Mobile No,Success,-,Delhi
TXN00684,2023-10-07,2023,Oct,7,U184,Money Spent,Cashback,583.53,37495.57,UPI ID,Pending,Flipkart,Mumbai
TXN00685,2024-04-21,2024,Apr,21,U127,Money Spent,Investment,18020.55,44637.83,Wallet,Success,Swiggy,Chennai
TXN00686,2025-01-13,2025,Jan,13,U160,Money Added,Groceries,6631.11,47544.46,Wallet,Success,-,Chennai
TXN00687,2024-05-23,2024,May,23,U181,Money Spent,Rent,277.08,18284.49,QR Code,Pending,IRCTC,Pune
TXN00688,2024-06-30,2024,Jun,30,U151,Money Spent,Entertainment,252.5,1727.07,Wallet,Success,BigBasket,Delhi
TXN00689,2023-04-08,2023,Apr,8,U159,Money Sent,Rent,19627.35,6388.94,Bank Transfer,Pending,BigBasket,Bangalore
TXN00690,2024-12-14,2024,Dec,14,U162,Money Added,Cashback,16981.22,44097.97,Mobile No,Pending,-,Delhi
TXN00691,2023-11-03,2023,Nov,3,U173,Money Added,Cashback,17795.68,19899.51,Mobile No,Success,-,Chennai
TXN00692,2024-12-13,2024,Dec,13,U42,Money Added,Rent,5534.83,15471.01,Bank Transfer,Success,-,Kolkata
TXN00693,2023-11-02,2023,Nov,2,U97,Money Spent,Groceries,17189.71,46989.98,Wallet,Failed,Uber,Bangalore
TXN00694,2023-03-07,2023,Mar,7,U144,Money Sent,Bills,11517.05,23243.0,Mobile No,Success,Electricity Board,Delhi
TXN00695,2024-11-19,2024,Nov,19,U89,Money Spent,Shopping,10788.12,23649.09,Bank Transfer,Pending,IRCTC,Mumbai
TXN00696,2024-11-22,2024,Nov,22,U3,Money Added,Entertainment,15530.99,4522.47,Wallet,Pending,-,Bangalore
TXN00697,2024-12-29,2024,Dec,29,U50,Money Sent,Investment,10203.09,38538.71,QR Code,Success,Uber,Kolkata
TXN00698,2024-10-11,2024,Oct,11,U189,Money Added,Travel,7531.63,44698.22,Mobile No,Pending,-,Bangalore
TXN00699,2023-03-05,2023,Mar,5,U40,Money Sent,Rent,13799.5,38626.6,UPI ID,Failed,Flipkart,Kolkata
TXN00700,2023-08-14,2023,Aug,14,U80,Money Sent,Groceries,16367.57,42320.92,UPI ID,Success,Uber,Delhi
TXN00701,2024-04-30,2024,Apr,30,U159,Money Sent,Food,9569.54,22538.27,QR Code,Failed,Swiggy,Hyderabad
TXN00702,2023-01-24,2023,Jan,24,U22,Money Sent,Travel,16791.24,37498.08,Bank Transfer,Pending,Electricity Board,Chennai
TXN00703,2023-05-29,2023,May,29,U101,Money Spent,Travel,15997.35,19736.93,UPI ID,Success,Uber,Chennai
TXN00704,2023-08-30,2023,Aug,30,U70,Money Spent,Entertainment,2256.0,18546.01,UPI ID,Success,Amazon,Pune
TXN00705,2025-02-11,2025,Feb,11,U138,Money Added,Travel,2327.49,30884.48,UPI ID,Failed,-,Mumbai
TXN00706,2024-11-10,2024,Nov,10,U136,Money Sent,Rent,11750.83,28254.7,Mobile No,Failed,Flipkart,Hyderabad
TXN00707,2023-08-20,2023,Aug,20,U126,Money Spent,Rent,14324.03,30899.5,UPI ID,Success,Netflix,Hyderabad
TXN00708,2024-11-19,2024,Nov,19,U113,Money Sent,Bills,9490.71,13654.6,Wallet,Failed,Amazon,Chennai
TXN00709,2024-06-10,2024,Jun,10,U180,Money Sent,Rent,5480.92,3115.39,Bank Transfer,Success,Zomato,Mumbai
TXN00710,2024-02-09,2024,Feb,9,U138,Money Spent,Investment,667.53,39221.92,Bank Transfer,Pending,Electricity Board,Chennai
TXN00711,2025-01-14,2025,Jan,14,U26,Money Added,Food,19645.0,7089.31,Mobile No,Pending,-,Chennai
TXN00712,2024-09-25,2024,Sep,25,U72,Money Spent,Bills,3174.7,20555.51,Wallet,Pending,IRCTC,Bangalore
TXN00713,2023-05-08,2023,May,8,U133,Money Added,Investment,19555.21,14352.66,QR Code,Pending,-,Kolkata
TXN00714,2023-04-06,2023,Apr,6,U171,Money Sent,Rent,17059.92,27311.56,QR Code,Success,Electricity Board,Pune
TXN00715,2023-07-16,2023,Jul,16,U125,Money Spent,Travel,9062.71,12954.93,Wallet,Failed,Uber,Bangalore
TXN00716,2023-03-19,2023,Mar,19,U194,Money Spent,Bills,15003.93,19575.26,QR Code,Pending,BigBasket,Bangalore
TXN00717,2024-09-17,2024,Sep,17,U97,Money Spent,Travel,4270.11,46146.47,Bank Transfer,Success,Zomato,Pune
TXN00718,2024-06-06,2024,Jun,6,U68,Money Sent,Entertainment,14651.58,11149.84,UPI ID,Pending,Netflix,Bangalore
TXN00719,2024-05-23,2024,May,23,U88,Money Added,Travel,15202.12,41505.69,Mobile No,Success,-,Chennai
TXN00720,2024-12-24,2024,Dec,24,U109,Money Added,Bills,5887.98,29739.53,Mobile No,Failed,-,Mumbai
TXN00721,2024-03-21,2024,Mar,21,U34,Money Spent,Rent,6923.28,3037.33,UPI ID,Pending,Flipkart,Chennai
TXN00722,2025-02-10,2025,Feb,10,U95,Money Spent,Shopping,19924.81,891.99,Wallet,Pending,Netflix,Hyderabad
TXN00723,2024-12-07,2024,Dec,7,U198,Money Spent,Cashback,7282.43,22559.73,QR Code,Failed,Flipkart,Chennai
TXN00724,2024-07-26,2024,Jul,26,U187,Money Added,Travel,4142.79,13575.97,QR Code,Success,-,Bangalore
TXN00725,2023-04-28,2023,Apr,28,U171,Money Added,Cashback,602.81,25045.62,UPI ID,Pending,-,Bangalore
TXN00726,2024-01-30,2024,Jan,30,U177,Money Sent,Groceries,14025.59,1354.24,UPI ID,Pending,Amazon,Bangalore
TXN00727,2024-12-27,2024,Dec,27,U100,Money Added,Bills,17332.37,30472.05,UPI ID,Pending,-,Hyderabad
TXN00728,2023-02-27,2023,Feb,27,U130,Money Added,Food,4654.64,33061.36,Mobile No,Failed,-,Kolkata
TXN00729,2024-08-07,2024,Aug,7,U134,Money Spent,Food,4613.78,3988.18,Mobile No,Failed,Zomato,Hyderabad
TXN00730,2023-02-01,2023,Feb,1,U99,Money Sent,Travel,10830.8,45531.74,Mobile No,Success,Uber,Pune
TXN00731,2024-01-21,2024,Jan,21,U92,Money Spent,Rent,7581.17,39600.82,Mobile No,Pending,IRCTC,Pune
TXN00732,2024-04-29,2024,Apr,29,U101,Money Sent,Entertainment,9420.94,1576.11,UPI ID,Pending,Netflix,Kolkata
TXN00733,2024-07-08,2024,Jul,8,U72,Money Sent,Travel,8902.79,17695.03,Bank Transfer,Failed,BigBasket,Chennai
TXN00734,2023-11-02,2023,Nov,2,U120,Money Spent,Rent,1006.34,43909.57,Mobile No,Success,Amazon,Mumbai
TXN00735,2023-11-07,2023,Nov,7,U34,Money Added,Bills,4368.98,33971.6,Mobile No,Failed,-,Mumbai
TXN00736,2024-10-07,2024,Oct,7,U49,Money Added,Entertainment,12040.83,10602.58,Wallet,Pending,-,Kolkata
TXN00737,2023-07-13,2023,Jul,13,U12,Money Spent,Investment,2034.06,28132.64,QR Code,Success,Netflix,Kolkata
TXN00738,2023-03-03,2023,Mar,3,U56,Money Added,Rent,19170.06,26583.6,UPI ID,Pending,-,Kolkata
TXN00739,2024-05-18,2024,May,18,U132,Money Added,Investment,15429.93,38664.11,QR Code,Pending,-,Hyderabad
TXN00740,2023-03-02,2023,Mar,2,U143,Money Sent,Shopping,5411.0,40855.69,Wallet,Failed,IRCTC,Hyderabad
TXN00741,2023-08-07,2023,Aug,7,U108,Money Added,Entertainment,6285.41,44784.65,Mobile No,Pending,-,Delhi
TXN00742,2024-11-04,2024,Nov,4,U188,Money Added,Travel,13491.95,19293.43,UPI ID,Success,-,Bangalore
TXN00743,2023-08-23,2023,Aug,23,U22,Money Sent,Groceries,19549.9,12532.91,QR Code,Failed,BigBasket,Chennai
TXN00744,2024-04-29,2024,Apr,29,U89,Money Sent,Investment,2172.02,35197.4,Mobile No,Success,Swiggy,Delhi
TXN00745,2023-06-21,2023,Jun,21,U50,Money Spent,Rent,8373.08,7937.12,Mobile No,Success,Amazon,Chennai
TXN00746,2025-01-05,2025,Jan,5,U13,Money Spent,Groceries,5528.99,29764.27,UPI ID,Success,Netflix,Chennai
TXN00747,2025-02-12,2025,Feb,12,U17,Money Spent,Groceries,13582.48,19905.28,Wallet,Failed,Electricity Board,Chennai
TXN00748,2024-12-02,2024,Dec,2,U16,Money Spent,Entertainment,7682.81,39353.95,Mobile No,Pending,Uber,Chennai
TXN00749,2023-04-05,2023,Apr,5,U36,Money Spent,Groceries,11468.72,13855.36,Mobile No,Pending,Netflix,Mumbai
TXN00750,2023-01-18,2023,Jan,18,U24,Money Sent,Food,12679.74,32192.12,Wallet,Pending,BigBasket,Kolkata
TXN00751,2024-06-12,2024,Jun,12,U2,Money Spent,Food,18339.03,43394.69,Bank Transfer,Success,Flipkart,Pune
TXN00752,2023-12-03,2023,Dec,3,U31,Money Added,Shopping,5313.74,48414.97,Wallet,Failed,-,Bangalore
TXN00753,2024-06-25,2024,Jun,25,U139,Money Spent,Groceries,13873.29,22007.38,Wallet,Pending,Netflix,Kolkata
TXN00754,2025-02-03,2025,Feb,3,U31,Money Spent,Groceries,18423.95,24333.99,QR Code,Failed,Amazon,Delhi
TXN00755,2024-12-06,2024,Dec,6,U131,Money Spent,Rent,2924.31,3606.16,Bank Transfer,Success,Swiggy,Bangalore
TXN00756,2024-06-10,2024,Jun,10,U90,Money Spent,Cashback,3753.67,17270.37,UPI ID,Failed,Flipkart,Hyderabad
TXN00757,2025-01-13,2025,Jan,13,U120,Money Spent,Bills,6008.94,38685.19,Wallet,Failed,Electricity Board,Mumbai
TXN00758,2023-06-08,2023,Jun,8,U127,Money Spent,Cashback,15348.2,42364.7,UPI ID,Pending,Swiggy,Kolkata
TXN00759,2023-08-07,2023,Aug,7,U99,Money Sent,Travel,3699.16,16862.42,Mobile No,Success,Uber,Pune
TXN00760,2025-01-29,2025,Jan,29,U153,Money Spent,Shopping,16617.58,12999.2,QR Code,Success,Swiggy,Delhi
TXN00761,2024-09-09,2024,Sep,9,U118,Money Spent,Food,8301.6,3595.21,QR Code,Failed,Electricity Board,Mumbai
TXN00762,2023-09-06,2023,Sep,6,U64,Money Spent,Shopping,13150.99,32053.18,Bank Transfer,Pending,BigBasket,Pune
TXN00763,2023-11-06,2023,Nov,6,U146,Money Spent,Investment,15783.11,9397.68,Mobile No,Failed,Netflix,Pune
TXN00764,2023-10-22,2023,Oct,22,U15,Money Spent,Food,9617.33,11052.24,Mobile No,Failed,Electricity Board,Chennai
TXN00765,2023-09-04,2023,Sep,4,U125,Money Sent,Entertainment,4785.25,23632.85,Mobile No,Failed,Netflix,Bangalore
TXN00766,2024-08-14,2024,Aug,14,U102,Money Spent,Entertainment,8818.54,27988.33,Wallet,Pending,IRCTC,Delhi
TXN00767,2023-08-06,2023,Aug,6,U199,Money Sent,Cashback,6509.63,34672.72,QR Code,Success,Flipkart,Delhi
TXN00768,2024-06-18,2024,Jun,18,U156,Money Added,Food,14578.26,32148.3,UPI ID,Failed,-,Pune
TXN00769,2024-11-22,2024,Nov,22,U79,Money Added,Food,11254.03,49128.73,Wallet,Pending,-,Pune
TXN00770,2024-11-22,2024,Nov,22,U40,Money Spent,Rent,7185.16,32455.46,Bank Transfer,Failed,Uber,Pune
TXN00771,2023-09-15,2023,Sep,15,U55,Money Spent,Shopping,2223.2,29993.93,QR Code,Pending,IRCTC,Chennai
TXN00772,2024-10-17,2024,Oct,17,U186,Money Added,Cashback,11700.59,37857.41,QR Code,Pending,-,Bangalore
TXN00773,2024-09-29,2024,Sep,29,U5,Money Spent,Investment,13747.23,26202.3,Mobile No,Failed,BigBasket,Kolkata
TXN00774,2023-02-14,2023,Feb,14,U198,Money Spent,Investment,11347.36,47372.33,Bank Transfer,Failed,Netflix,Pune
TXN00775,2023-08-21,2023,Aug,21,U12,Money Spent,Cashback,2812.11,45827.06,Mobile No,Failed,BigBasket,Hyderabad
TXN00776,2025-01-09,2025,Jan,9,U159,Money Added,Travel,4188.76,16776.6,UPI ID,Pending,-,Delhi
TXN00777,2023-06-30,2023,Jun,30,U189,Money Added,Investment,4406.67,32821.72,Bank Transfer,Success,-,Chennai
TXN00778,2024-02-18,2024,Feb,18,U63,Money Added,Food,11133.32,3330.62,UPI ID,Failed,-,Delhi
TXN00779,2024-11-07,2024,Nov,7,U90,Money Sent,Rent,15385.35,3208.5,QR Code,Failed,BigBasket,Bangalore
TXN00780,2025-03-03,2025,Mar,3,U117,Money Spent,Investment,19787.9,46064.63,UPI ID,Pending,Flipkart,Hyderabad
TXN00781,2024-06-10,2024,Jun,10,U181,Money Sent,Cashback,4392.15,37483.81,QR Code,Pending,Swiggy,Pune
TXN00782,2024-05-17,2024,May,17,U116,Money Spent,Entertainment,11290.32,24835.54,QR Code,Failed,Flipkart,Hyderabad
TXN00783,2023-05-01,2023,May,1,U125,Money Added,Investment,3240.17,39340.78,UPI ID,Pending,-,Kolkata
TXN00784,2023-06-04,2023,Jun,4,U134,Money Spent,Groceries,2995.07,30981.55,Bank Transfer,Failed,Swiggy,Bangalore
TXN00785,2024-02-15,2024,Feb,15,U101,Money Sent,Rent,6158.96,12077.04,Bank Transfer,Pending,Swiggy,Bangalore
TXN00786,2024-06-07,2024,Jun,7,U39,Money Spent,Investment,15891.26,15775.72,Wallet,Success,Netflix,Kolkata
TXN00787,2024-10-31,2024,Oct,31,U14,Money Added,Investment,1843.99,36614.35,Mobile No,Success,-,Chennai
TXN00788,2023-11-13,2023,Nov,13,U6,Money Added,Rent,15948.37,38665.52,UPI ID,Failed,-,Kolkata
TXN00789,2024-02-13,2024,Feb,13,U105,Money Added,Shopping,6443.15,4292.35,Bank Transfer,Failed,-,Kolkata
TXN00790,2023-10-04,2023,Oct,4,U117,Money Spent,Rent,7581.42,43108.08,QR Code,Failed,Amazon,Hyderabad
TXN00791,2023-02-20,2023,Feb,20,U88,Money Sent,Food,6040.27,13464.41,Wallet,Pending,Electricity Board,Mumbai
TXN00792,2024-04-10,2024,Apr,10,U38,Money Sent,Shopping,1242.61,21051.11,UPI ID,Success,Uber,Kolkata
TXN00793,2025-02-22,2025,Feb,22,U53,Money Spent,Food,9489.45,29664.85,UPI ID,Success,BigBasket,Pune
TXN00794,2023-10-07,2023,Oct,7,U77,Money Sent,Shopping,2215.7,31610.68,Mobile No,Success,IRCTC,Mumbai
TXN00795,2023-10-14,2023,Oct,14,U80,Money Sent,Investment,4918.96,15657.12,Wallet,Success,Flipkart,Mumbai
TXN00796,2023-08-13,2023,Aug,13,U85,Money Sent,Rent,17346.99,45853.9,QR Code,Success,Amazon,Hyderabad
TXN00797,2023-04-15,2023,Apr,15,U149,Money Added,Food,9757.07,37015.9,Bank Transfer,Success,-,Pune
TXN00798,2023-08-31,2023,Aug,31,U40,Money Added,Groceries,8841.17,4893.12,Bank Transfer,Failed,-,Mumbai
TXN00799,2023-01-07,2023,Jan,7,U85,Money Sent,Groceries,16634.7,26857.32,Wallet,Pending,IRCTC,Hyderabad
TXN00800,2024-10-03,2024,Oct,3,U12,Money Spent,Cashback,4014.36,2936.62,UPI ID,Pending,BigBasket,Mumbai
TXN00801,2023-12-05,2023,Dec,5,U81,Money Sent,Shopping,4182.18,41657.4,Wallet,Success,Amazon,Delhi
TXN00802,2024-07-29,2024,Jul,29,U185,Money Spent,Cashback,168.87,49969.59,Bank Transfer,Pending,IRCTC,Kolkata
TXN00803,2024-06-07,2024,Jun,7,U28,Money Added,Groceries,6942.49,49912.12,QR Code,Success,-,Delhi
TXN00804,2023-02-16,2023,Feb,16,U158,Money Spent,Food,1983.27,1296.43,Bank Transfer,Pending,Flipkart,Chennai
TXN00805,2024-01-23,2024,Jan,23,U174,Money Added,Investment,686.82,40771.39,Bank Transfer,Failed,-,Mumbai
TXN00806,2024-04-22,2024,Apr,22,U50,Money Spent,Bills,17150.49,35367.09,QR Code,Success,Flipkart,Mumbai
TXN00807,2023-07-13,2023,Jul,13,U21,Money Sent,Investment,1754.16,12422.33,Wallet,Success,IRCTC,Hyderabad
TXN00808,2023-03-12,2023,Mar,12,U165,Money Spent,Bills,5841.19,21617.57,Bank Transfer,Success,BigBasket,Kolkata
TXN00809,2025-02-13,2025,Feb,13,U103,Money Added,Groceries,2523.93,29085.72,Wallet,Pending,-,Mumbai
TXN00810,2024-05-29,2024,May,29,U54,Money Sent,Groceries,2150.44,29496.29,QR Code,Success,Swiggy,Delhi
TXN00811,2025-01-23,2025,Jan,23,U194,Money Spent,Rent,14033.07,47769.85,Wallet,Success,Electricity Board,Delhi
TXN00812,2024-03-02,2024,Mar,2,U151,Money Sent,Entertainment,14550.26,28865.19,UPI ID,Success,IRCTC,Chennai
TXN00813,2023-06-21,2023,Jun,21,U162,Money Sent,Groceries,9740.53,39775.72,UPI ID,Failed,Flipkart,Hyderabad
TXN00814,2024-06-06,2024,Jun,6,U171,Money Added,Rent,15405.67,22619.74,Bank Transfer,Failed,-,Mumbai
TXN00815,2024-12-04,2024,Dec,4,U11,Money Added,Bills,16254.67,29823.06,QR Code,Pending,-,Chennai
TXN00816,2023-04-03,2023,Apr,3,U17,Money Added,Rent,13748.71,8610.62,UPI ID,Success,-,Pune
TXN00817,2023-03-05,2023,Mar,5,U146,Money Added,Shopping,19798.75,17214.83,Wallet,Success,-,Hyderabad
TXN00818,2025-01-14,2025,Jan,14,U59,Money Sent,Investment,2678.6,8704.77,QR Code,Failed,Uber,Kolkata
TXN00819,2023-04-08,2023,Apr,8,U172,Money Spent,Investment,10275.85,32869.19,QR Code,Pending,BigBasket,Bangalore
TXN00820,2024-12-30,2024,Dec,30,U94,Money Added,Rent,19319.31,43303.51,Wallet,Failed,-,Mumbai
TXN00821,2024-08-10,2024,Aug,10,U66,Money Sent,Shopping,3423.98,7902.94,Bank Transfer,Success,Uber,Kolkata
TXN00822,2023-08-17,2023,Aug,17,U14,Money Spent,Shopping,4905.62,15099.64,Wallet,Pending,Uber,Mumbai
TXN00823,2024-02-16,2024,Feb,16,U106,Money Added,Rent,13425.99,14854.91,Mobile No,Success,-,Delhi
TXN00824,2024-11-25,2024,Nov,25,U111,Money Spent,Bills,18318.0,21661.52,Mobile No,Failed,Flipkart,Pune
TXN00825,2024-12-27,2024,Dec,27,U32,Money Sent,Rent,17385.93,10103.81,Mobile No,Success,Zomato,Kolkata
TXN00826,2023-08-11,2023,Aug,11,U156,Money Sent,Rent,5569.67,22689.0,QR Code,Success,Uber,Mumbai
TXN00827,2024-10-13,2024,Oct,13,U195,Money Spent,Bills,10468.25,3016.87,QR Code,Pending,Uber,Pune
TXN00828,2024-01-23,2024,Jan,23,U76,Money Sent,Entertainment,13093.0,46383.65,Mobile No,Failed,IRCTC,Mumbai
TXN00829,2023-03-16,2023,Mar,16,U107,Money Added,Travel,11948.65,28094.01,Bank Transfer,Success,-,Pune
TXN00830,2024-03-02,2024,Mar,2,U113,Money Sent,Travel,6049.92,23357.51,QR Code,Failed,Electricity Board,Bangalore
TXN00831,2024-03-13,2024,Mar,13,U120,Money Spent,Food,15109.0,49143.97,Mobile No,Success,Swiggy,Kolkata
TXN00832,2023-08-13,2023,Aug,13,U89,Money Added,Investment,1289.27,33202.7,QR Code,Failed,-,Mumbai
TXN00833,2023-06-09,2023,Jun,9,U189,Money Spent,Investment,13434.14,28199.25,Mobile No,Success,BigBasket,Mumbai
TXN00834,2023-07-20,2023,Jul,20,U80,Money Spent,Groceries,5918.4,14422.84,Wallet,Failed,Netflix,Hyderabad
TXN00835,2024-11-04,2024,Nov,4,U23,Money Sent,Travel,14007.95,19271.77,Bank Transfer,Pending,Amazon,Mumbai
TXN00836,2024-11-18,2024,Nov,18,U131,Money Spent,Cashback,5552.51,45399.79,Mobile No,Failed,Swiggy,Bangalore
TXN00837,2024-12-10,2024,Dec,10,U174,Money Sent,Bills,15146.87,46156.4,Bank Transfer,Failed,Netflix,Mumbai
TXN00838,2024-05-18,2024,May,18,U59,Money Sent,Entertainment,4183.68,48542.47,UPI ID,Failed,BigBasket,Hyderabad
TXN00839,2024-02-27,2024,Feb,27,U51,Money Added,Food,1543.99,22861.86,UPI ID,Pending,-,Chennai
TXN00840,2024-10-02,2024,Oct,2,U43,Money Sent,Entertainment,19328.46,49190.62,Mobile No,Failed,Uber,Kolkata
TXN00841,2024-05-21,2024,May,21,U136,Money Spent,Food,14066.45,45296.57,Bank Transfer,Success,IRCTC,Bangalore
TXN00842,2023-01-29,2023,Jan,29,U21,Money Sent,Food,193.2,12675.28,UPI ID,Success,Swiggy,Pune
TXN00843,2024-03-30,2024,Mar,30,U90,Money Added,Food,1951.1,49823.38,Bank Transfer,Success,-,Bangalore
TXN00844,2023-10-12,2023,Oct,12,U94,Money Added,Entertainment,8314.24,37928.08,QR Code,Success,-,Delhi
TXN00845,2024-11-04,2024,Nov,4,U180,Money Added,Investment,10619.45,25505.35,QR Code,Pending,-,Mumbai
TXN00846,2024-08-24,2024,Aug,24,U51,Money Sent,Investment,3407.52,39059.29,Mobile No,Failed,IRCTC,Chennai
TXN00847,2023-11-11,2023,Nov,11,U164,Money Spent,Investment,6100.38,22495.13,Mobile No,Pending,Swiggy,Mumbai
TXN00848,2023-12-13,2023,Dec,13,U99,Money Sent,Food,18940.18,34969.66,Mobile No,Success,Swiggy,Kolkata
TXN00849,2023-03-20,2023,Mar,20,U124,Money Added,Groceries,18415.05,1629.93,QR Code,Failed,-,Mumbai
TXN00850,2024-06-06,2024,Jun,6,U136,Money Added,Cashback,16880.65,11359.05,Wallet,Failed,-,Mumbai
TXN00851,2023-08-22,2023,Aug,22,U80,Money Added,Cashback,14566.49,26265.98,QR Code,Success,-,Mumbai
TXN00852,2023-11-15,2023,Nov,15,U193,Money Added,Food,7174.25,34108.59,Wallet,Pending,-,Delhi
TXN00853,2024-12-02,2024,Dec,2,U42,Money Sent,Cashback,12932.44,36946.52,UPI ID,Failed,Swiggy,Pune
TXN00854,2024-02-12,2024,Feb,12,U167,Money Spent,Rent,638.43,13920.11,UPI ID,Success,Uber,Hyderabad
TXN00855,2024-02-25,2024,Feb,25,U104,Money Spent,Food,17487.36,18807.64,Wallet,Failed,Flipkart,Kolkata
TXN00856,2023-03-07,2023,Mar,7,U163,Money Added,Entertainment,13335.28,28260.02,Mobile No,Success,-,Mumbai
TXN00857,2024-05-21,2024,May,21,U67,Money Added,Shopping,10839.11,12243.03,Mobile No,Pending,-,Pune
TXN00858,2024-11-09,2024,Nov,9,U38,Money Sent,Groceries,12162.03,14736.05,QR Code,Pending,Swiggy,Delhi
TXN00859,2024-09-07,2024,Sep,7,U171,Money Added,Food,10277.1,23820.42,Bank Transfer,Success,-,Mumbai
TXN00860,2024-09-30,2024,Sep,30,U89,Money Added,Food,8028.58,30058.36,Mobile No,Pending,-,Hyderabad
